name,status,time_s,tflops,util_percent,error,bm,bh,m,k,h,n
naive_bm_8,ok,0.0007363059500050895,23.332514403667727,11.843915940948085,,8,,4096,1024,1024,1024
naive_bm_16,ok,0.0004800395000017943,35.788449042080465,18.1667254020713,,16,,4096,1024,1024,1024
naive_bm_32,ok,0.00037557894999622475,45.74236437950712,23.219474304318336,,32,,4096,1024,1024,1024
naive_bm_64,ok,0.00028938049999851503,59.367750018014895,30.135913714728375,,64,,4096,1024,1024,1024
naive_bm_128,ok,0.00027280599999812694,62.97467498558667,31.96684009420643,,128,,4096,1024,1024,1024
naive_bm_256,ok,0.00025602999999705387,67.10100060226414,34.06142162551479,,256,,4096,1024,1024,1024
naive_bm_512,ok,0.0002764764999994895,62.13862365890671,31.542448557820663,,512,,4096,1024,1024,1024
naive_bm_1024,ok,0.00030214899999805314,56.85893113699101,28.862401592381225,,1024,,4096,1024,1024,1024
